original_isbn,img,price,url,provider
140439242,https://lzd-img-global.slatic.net/g/p/c2bcd74c6f4fb1d7c08b2033dce79b3b.jpg_200x200q80.jpg_.webp,13.90,https:////www.lazada.sg/products/o-level-english-language-specimen-papers-secondary-assessment-book-i3012311411.html,Lazada
140447571,https://lzd-img-global.slatic.net/g/p/ffef8d183307596d605b32eedb977c6c.jpg_200x200q80.jpg_.webp,15.90,https:////www.lazada.sg/products/psle-topical-mathematics-drills-i2820371204.html,Lazada
140501827,https://lzd-img-global.slatic.net/g/p/e86b01a64bdb79f74c4d9559fd88bcf1.jpg_200x200q80.jpg_.webp,5.99,https:////www.lazada.sg/products/sg-stock-the-snowy-day-by-ezra-jack-keats-children-picture-book-pb-i952218517.html,Lazada
1405204265,https://lzd-img-global.slatic.net/g/p/b6ef84ba20ce3b2c6a5f8199472aa0f2.jpg_200x200q80.jpg_.webp,25.50,https:////www.lazada.sg/products/the-tao-of-pooh-the-te-of-piglet-by-benjamin-hoff-uk-edition-paperback-i2167673511.html,Lazada
1405258217,https://lzd-img-global.slatic.net/g/p/73362ddbfb776f02c141b39a1502f900.png_200x200q80.png_.webp,21.23,https:////www.lazada.sg/products/code-name-verity-paperback-english-9781405278423-ya-and-teens-i2814323647.html,Lazada
1405910216,https://lzd-img-global.slatic.net/g/p/58779997132880bdd5cbaef0a2d9e59d.jpg_200x200q80.jpg_.webp,33.34,https:////www.lazada.sg/products/fire-on-the-island-vigilati-book-one-by-j-k-hogan-us-edition-paperback-i2244052213.html,Lazada
140620192,https://lzd-img-global.slatic.net/g/p/32228139c4b366835392714e67888858.jpg_200x200q80.jpg_.webp,19.32,https:////www.lazada.sg/products/north-and-south-by-elizabeth-gaskell-us-edition-paperback-i2238660790.html,Lazada
140620613,https://lzd-img-global.slatic.net/g/p/ed2c8565fef945873585e7a6a66996eb.jpg_200x200q80.jpg_.webp,11.00,https:////www.lazada.sg/products/the-turn-of-the-screw-i2080984351.html,Lazada
1406310255,https://lzd-img-global.slatic.net/g/p/2ee0656ab803f30a4a7a5449eebfd7c0.jpg_200x200q80.jpg_.webp,26.28,https:////www.lazada.sg/products/the-knife-of-never-letting-go-reissue-with-bonus-short-story-chaos-walking-by-patrick-ness-us-edition-paperback-i2230423123.html,Lazada
140679239X,https://lzd-img-global.slatic.net/g/p/b75ecb9a58d94c1ff136fb61a70e0750.jpg_200x200q80.jpg_.webp,19.88,https:////www.lazada.sg/products/to-the-lighthouse-vintage-voyages-by-virginia-woolf-uk-edition-paperback-i2230812427.html,Lazada
1406914835,https://lzd-img-global.slatic.net/g/p/f5680cd44d8ffa4fd8dec35ec5f95c86.jpg_200x200q80.jpg_.webp,10.90,https:////www.lazada.sg/products/primary-1-to-6-intensive-mathematics-drillsprimary-mathematics-assessment-book-i1613274359.html,Lazada
141001828,https://lzd-img-global.slatic.net/g/p/13bd00be7dcae4565a2160ea9b5bc860.jpg_200x200q80.jpg_.webp,31.48,https:////www.lazada.sg/products/in-the-heart-of-the-sea-the-tragedy-of-the-whaleship-essex-by-nathaniel-philbrick-us-edition-paperback-i2238734159.html,Lazada
141014083,https://lzd-img-global.slatic.net/g/p/ade38d3a2c2fea29100a709fc749c409.jpg_200x200q80.jpg_.webp,52.09,https:////www.lazada.sg/products/milu-the-complete-maus-pantheon-graphic-library-comic-original-english-books-i3019247525.html,Lazada
141183535,https://lzd-img-global.slatic.net/g/p/56a504e0c11daa67e263e0bfb0dbf40c.jpg_200x200q80.jpg_.webp,13.65,https:////www.lazada.sg/products/a-room-of-ones-own-by-virginia-woolf-uk-edition-paperback-i2239644915.html,Lazada
141318309,https://lzd-img-global.slatic.net/g/p/3b6ff0b7048d2a0eba2d2fe727889a2d.jpg_200x200q80.jpg_.webp,21.30,https:////www.lazada.sg/products/the-twits-colour-edition-paperback-9780141369341-i2171545915.html,Lazada
141321318,https://lzd-img-global.slatic.net/g/p/6793dcde76d38daf605768484e11296d.jpg_200x200q80.jpg_.webp,18.16,https:////www.lazada.sg/products/the-eternity-code-artemis-fowl-book-3-by-eoin-colfer-us-edition-paperback-i2231231612.html,Lazada
141439610,https://lzd-img-global.slatic.net/g/p/974437a8a1e051d5eb6e7d5b38aadca3.jpg_200x200q80.jpg_.webp,14.13,https:////www.lazada.sg/products/women-in-white-english-original-detective-novel-the-woman-in-white-original-english-book-i1492994685.html,Lazada
141439637,https://lzd-img-global.slatic.net/g/p/8052a05a66db5f570a9feab7b186cffa.jpg_200x200q80.jpg_.webp,12.10,https:////www.lazada.sg/products/milumilu-english-original-imported-first-100-first-100-dinosaurs-front-100-dinosaur-words-3-5-young-age-enlightenment-graphic-dictionary-vocabulary-cognition-dinosaur-fan-book-children-explore-the-world-cardboard-book-i2363601349.html,Lazada
141439653,https://lzd-img-global.slatic.net/g/p/b3b8f5d9eaffa416f38084139ad42b8e.jpg_200x200q80.jpg_.webp,17.74,https:////www.lazada.sg/products/far-from-the-madding-crowd-by-thomas-hardy-uk-edition-paperback-i2576161981.html,Lazada
141439734,https://lzd-img-global.slatic.net/g/p/dfbfc2f6df24994a6ff1650d256ed85c.jpg_200x200q80.jpg_.webp,10.90,https:////www.lazada.sg/products/maths-top-the-class-qr-primary-5-6-assessment-book-i709948595.html,Lazada
141439831,https://lzd-img-global.slatic.net/g/p/6259e883beb4fe67645347e8d777e671.jpg_200x200q80.jpg_.webp,36.02,https:////www.lazada.sg/products/vanity-fair-a-novel-without-a-hero-by-william-makepeace-thackeray-us-edition-paperback-i2240601280.html,Lazada
1416500340,https://lzd-img-global.slatic.net/g/p/856c13711959a7a89e05f757070b939b.jpg_200x200q80.jpg_.webp,14.46,https:////www.lazada.sg/products/silas-marner-the-weaver-of-raveloe-by-george-eliot-uk-edition-paperback-i2238690803.html,Lazada
141650964X,https://lzd-img-global.slatic.net/g/p/cb1e958a60c2a8f1e7b8f9f1d94bb50c.jpg_200x200q80.jpg_.webp,12.99,https:////www.lazada.sg/products/beambles-mathematics-maths-bar-model-method-primary-2-math-book-2-primary-2-maths-assessment-book-i1398294274.html,Lazada
1416521496,https://lzd-img-global.slatic.net/g/p/e63c170be2a8b9e94e6d334dd51d087d.jpg_200x200q80.jpg_.webp,36.70,https:////www.lazada.sg/products/the-dark-tower-vi-6-song-of-susannah-by-stephen-king-us-edition-paperback-i2239461321.html,Lazada
1416523715,https://lzd-img-global.slatic.net/g/p/93075f3862e55edf5e23c7c60f6b0c79.jpg_200x200q80.jpg_.webp,10.31,https:////www.lazada.sg/products/leaves-of-grass-the-original-1855-edition-by-walt-whitman-us-edition-paperback-i2229226498.html,Lazada
1416524355,https://lzd-img-global.slatic.net/3rd/q/aHR0cHM6Ly9jZi5zaG9wZWUuc2cvZmlsZS9mMDI0ZTRiNGIzZWFlY2M4YWNiN2E3MGYyYzJhZDFmNg==_200x200q80.png_.webp,7.90,https:////www.lazada.sg/products/tamilcube-kindergarten-tamil-activity-worksheets-k1-book-1-preschool-children-i2108767389.html,Lazada
1416528636,https://lzd-img-global.slatic.net/g/p/6849438dd038a8cbad8f6d412fa9d6fa.jpg_200x200q80.jpg_.webp,27.77,https:////www.lazada.sg/products/the-little-book-of-earthquakes-and-volcanoes-paperback-english-9781475788150-i2890309549.html,Lazada
1416534733,https://lzd-img-global.slatic.net/g/p/fe212fb079652ed821222095398b232f.jpg_200x200q80.jpg_.webp,23.24,https:////www.lazada.sg/products/oxford-bookworms-library-starter-level-a-connecticut-yankee-in-king-arthurs-court-i2948169368.html,Lazada
1416543007,https://lzd-img-global.slatic.net/g/p/8fca5ee0842d7ebe2dad6e6222289ab5.jpg_200x200q80.jpg_.webp,26.08,https:////www.lazada.sg/products/do-you-know-your-worth-by-tatiana-whigham-us-edition-paperback-i2243414940.html,Lazada
1416552510,https://lzd-img-global.slatic.net/g/p/25166976e7ba492ac9e2cd044d7ac582.jpg_200x200q80.jpg_.webp,21.60,https:////www.lazada.sg/products/piano-star-duets-by-abrsm-uk-edition-paperback-i2226014168.html,Lazada
1416584080,https://lzd-img-global.slatic.net/g/p/dc915cd7869580def843f032c780780c.jpg_200x200q80.jpg_.webp,32.34,https:////www.lazada.sg/products/milu-just-after-sunset-original-english-books-i2798234361.html,Lazada
1416924981,https://lzd-img-global.slatic.net/g/p/705c8b15c21c5781e29ac0d0ca52faa7.jpg_200x200q80.jpg_.webp,15.09,https:////www.lazada.sg/products/among-the-hidden-by-margaret-peterson-haddix-us-edition-paperback-i2227887904.html,Lazada
1416928170,https://lzd-img-global.slatic.net/g/p/9b5753ea4b3727884acfc39f46acf148.jpg_200x200q80.jpg_.webp,14.83,https:////www.lazada.sg/products/bunnicula-a-rabbit-tale-of-mystery-by-deborah-howe-us-edition-paperback-i2227953671.html,Lazada
141693586X,https://lzd-img-global.slatic.net/g/p/cad26361d19aaa8a8bce33d6f3d8cf9a.jpg_200x200q80.jpg_.webp,15.39,https:////www.lazada.sg/products/the-gift-of-the-magi-by-o-henry-us-edition-paperback-i2240450773.html,Lazada
1416951172,https://lzd-img-global.slatic.net/g/p/6e018f3945a74363537bf1ab6a26c87f.jpg_200x200q80.jpg_.webp,33.90,https:////www.lazada.sg/products/super-extra-deluxe-essential-handbook-the-need-to-know-stats-and-facts-on-over-875-characters-paperback-i2027294426.html,Lazada
1416968237,https://lzd-img-global.slatic.net/g/p/d5758ae773971d00b8ad4b8121f896f7.jpg_200x200q80.jpg_.webp,8.76,https:////www.lazada.sg/products/the-summer-i-turned-pretty-collection-set-first-vol1-vol3-i2443770895.html,Lazada
1416971734,https://lzd-img-global.slatic.net/g/p/57ab374544bdf15408d20b0f05b38b7d.png_200x200q80.png_.webp,30.77,https:////www.lazada.sg/products/leviathan-t-tpaperback-english-9781526637345-general-fiction-i2814601226.html,Lazada
1419701762,https://lzd-img-global.slatic.net/g/p/f1fea7ecf62934491358c6478f44ae9a.jpg_200x200q80.jpg_.webp,60.60,https:////www.lazada.sg/products/me-and-earl-and-the-dying-girl-i2453635984.html,Lazada
142000701,https://lzd-img-global.slatic.net/g/p/26e23cfc63dbbe2a75250e682b942559.jpg_200x200q80.jpg_.webp,22.84,https:////www.lazada.sg/products/travels-with-charley-in-search-of-america-by-john-steinbeck-us-edition-paperback-i2238630915.html,Lazada
142001805,https://lzd-img-global.slatic.net/g/p/91b5211c2262b334916a7be159d76ae2.jpg_200x200q80.jpg_.webp,22.13,https:////www.lazada.sg/products/the-eyre-affair-thursday-next-book-1-by-jasper-fforde-uk-edition-paperback-i2229433111.html,Lazada
1423108361,https://lzd-img-global.slatic.net/g/p/a27229979f32018f05681f51554a2c83.jpg_200x200q80.jpg_.webp,19.01,https:////www.lazada.sg/products/the-time-paradox-by-eoin-colfer-us-edition-paperback-i2228027687.html,Lazada
1423121309,https://lzd-img-global.slatic.net/g/p/af44629101715758622fe1f73756b582.jpg_200x200q80.jpg_.webp,10.90,https:////www.lazada.sg/products/primary-p1-p4-champion-in-english-vocabulary-primary-assessment-book-latest-2020-english-syllabus-i2877903082.html,Lazada
1423140575,https://lzd-img-global.slatic.net/g/p/7ffe82090066155fd3251662724ee6e6.jpg_200x200q80.jpg_.webp,14.46,https:////www.lazada.sg/products/the-serpents-shadow-the-kane-chronicles-book-3-by-rick-riordan-uk-edition-paperback-i2177097305.html,Lazada
1423157370,https://lzd-img-global.slatic.net/g/p/343ab9545fee2909258be768def05381.jpg_200x200q80.jpg_.webp,80.83,https:////www.lazada.sg/products/the-darkest-minds-series-boxed-set-4-book-paperback-boxed-set-by-alexandra-bracken-us-edition-hardcover-i2228388377.html,Lazada
142401110,https://lzd-img-global.slatic.net/g/p/dc81e2818ac7158f9f54b2f2936ffe08.jpg_200x200q80.jpg_.webp,17.08,https:////www.lazada.sg/products/my-side-of-the-mountain-by-jean-craighead-george-us-edition-paperback-i2238624974.html,Lazada
142401773,https://lzd-img-global.slatic.net/g/p/5cca263cc6fbf5eb29bd525676431350.png_200x200q80.png_.webp,30.65,https:////www.lazada.sg/products/maybe-you-should-talk-to-someone-a-guided-journal-hardcover-english-9780358667216-non-fiction-i2842984299.html,Lazada
142406635,https://lzd-img-global.slatic.net/g/p/523755e0ad0bf74f4c1355fdb790f007.jpg_200x200q80.jpg_.webp,16.11,https:////www.lazada.sg/products/the-ruins-of-gorlan-book-1-by-john-flanagan-us-edition-paperback-i2997122963.html,Lazada
142408808,https://lzd-img-global.slatic.net/g/p/48fe70d2497f237df14f13f543f75c6b.jpg_200x200q80.jpg_.webp,19.19,https:////www.lazada.sg/products/superfudge-by-judy-blume-us-edition-paperback-i2239028971.html,Lazada
142437808,https://lzd-img-global.slatic.net/g/p/bd83ca959beef85a3615bbdb1268442a.jpg_200x200q80.jpg_.webp,13.72,https:////www.lazada.sg/products/authentic-itanfrome-english-original-novel-ethan-frome-english-books-i1493000033.html,Lazada
143035746,https://lzd-img-global.slatic.net/g/p/b0ef6bc789e8553df8db487f7bf04c09.jpg_200x200q80.jpg_.webp,17.90,https:////www.lazada.sg/products/daily-dose-of-english-primary-1-6-assessment-book-i707092198.html,Lazada
143036378,https://lzd-img-global.slatic.net/g/p/5d588951f53d1860c309ad36b651d97a.jpg_200x200q80.jpg_.webp,22.24,https:////www.lazada.sg/products/the-maids-disgrace-by-emma-hornby-uk-edition-paperback-i2229455972.html,Lazada
143036556,https://lzd-img-global.slatic.net/g/p/c2bcd74c6f4fb1d7c08b2033dce79b3b.jpg_200x200q80.jpg_.webp,13.90,https:////www.lazada.sg/products/o-level-english-language-specimen-papers-secondary-assessment-book-i3012311411.html,Lazada
143036661,https://lzd-img-global.slatic.net/g/p/89b8b469b8f2476cdcf4e76a346269c8.jpg_200x200q80.jpg_.webp,29.98,https:////www.lazada.sg/products/march-book-three-by-andrew-aydin-us-edition-paperback-i2225761237.html,Lazada
143036696,https://lzd-img-global.slatic.net/g/p/d9fdbf6422db1105a7ebbffb1f8af511.jpg_200x200q80.jpg_.webp,29.34,https:////www.lazada.sg/products/milu-the-mermaid-chair-original-english-books-i2797342988.html,Lazada
143037617,https://lzd-img-global.slatic.net/g/p/f7f07fa4286c979ce8c3f535625c7865.jpg_200x200q80.jpg_.webp,34.54,https:////www.lazada.sg/products/level-4-bleak-house-book-multi-rom-with-mp3-pack-by-charles-dickens-uk-edition-paperback-i2230176717.html,Lazada
143037749,https://lzd-img-global.slatic.net/g/p/af1339103e3a3484eac426e970597c88.jpg_200x200q80.jpg_.webp,11.90,https:////www.lazada.sg/products/primary-3-challenging-mathematics-primary-assessment-book-i2892276057.html,Lazada
143038109,https://lzd-img-global.slatic.net/g/p/2a5b5daced9708bc530c4af4fb949c7f.jpg_200x200q80.jpg_.webp,25.90,https:////www.lazada.sg/products/psle-chinese-eoral-conversation-practice-qrpsle-eoral-chinese-assessment-book-9789814910163-i1324930629.html,Lazada
143123238,https://lzd-img-global.slatic.net/g/p/879e86bfb170333ba761e91ea890ced7.jpg_200x200q80.jpg_.webp,55.24,https:////www.lazada.sg/products/the-silent-wife-by-karin-slaughter-us-edition-paperback-i2240192521.html,Lazada
143145541,https://lzd-img-global.slatic.net/g/p/554e5384e517b990f414f27427dfb3d2.jpg_200x200q80.jpg_.webp,12.99,https:////www.lazada.sg/products/melissa-and-doug-tape-activity-book-i308038416.html,Lazada
1439102724,https://lzd-img-global.slatic.net/g/p/685d6f2f16ab491bff4290ace7f308bd.jpg_200x200q80.jpg_.webp,59.79,https:////www.lazada.sg/products/wireless-microphone-system-with-handheld-dynamic-microphones-for-home-cinemas-karaoke-church-speech-wedding-party-singing-plug-and-play-rechargeable-i3046682900.html,Lazada
1439102759,https://lzd-img-global.slatic.net/g/p/645149e28d5d74c19f09c9f2da8fe4f8.jpg_200x200q80.jpg_.webp,22.38,https:////www.lazada.sg/products/new-lone-wolf-and-cub-volume-6-by-kazuo-koike-us-edition-paperback-i2225737245.html,Lazada
1439138311,https://lzd-img-global.slatic.net/g/p/4814154dc56549e85fb10e92b4927959.jpg_200x200q80.jpg_.webp,16.04,https:////www.lazada.sg/products/original-popular-education-books-a-tree-grows-in-brooklyn-english-novel-book-for-children-i1151528455.html,Lazada
1439177724,https://lzd-img-global.slatic.net/g/p/32614a7a50cb0f3004a33d609b44f9be.png_200x200q80.png_.webp,21.28,https:////www.lazada.sg/products/i-am-pilgrim-paperback-english-9780552160964-i2930350687.html,Lazada
1439192561,https://lzd-img-global.slatic.net/g/p/d4fe5e73c3e4ba0464145feab8e0ec97.jpg_200x200q80.jpg_.webp,2.39,https:////www.lazada.sg/products/glow-in-the-dark-luminous-book-marker-creative-stars-bookmark-label-school-office-stationery-i1633054947.html,Lazada
1439199353,https://lzd-img-global.slatic.net/g/p/c1d98b1da1dc4122602f2d2059cc566f.png_200x200q80.png_.webp,9.99,https:////www.lazada.sg/products/the-ultimate-peppa-pig-book-set-collection-blue-50-books-children-english-early-learning-birthday-birthday-present-christmas-gift-i1713285158.html,Lazada
1442408928,https://lzd-img-global.slatic.net/g/p/7c85aa965087d62b71301c98e0b96317.jpg_200x200q80.jpg_.webp,32.16,https:////www.lazada.sg/products/aristotle-and-dante-discover-the-secrets-of-the-universe-i1529056922.html,Lazada
1442409053,https://lzd-img-global.slatic.net/g/p/057b1bb7d730dfae8bd4a5e11aabb9ae.jpg_200x200q80.jpg_.webp,33.65,https:////www.lazada.sg/products/though-the-grass-may-wither-by-cliff-shelton-us-edition-paperback-i2240146262.html,Lazada
1442426675,https://lzd-img-global.slatic.net/g/p/3ec9181d3623bd4d8d7819b939ad5d03.jpg_200x200q80.jpg_.webp,20.87,https:////www.lazada.sg/products/finale-by-becca-fitzpatrick-uk-edition-paperback-i2231363675.html,Lazada
1444705105,https://lzd-img-global.slatic.net/g/p/cca9b05026909042df881a9ac7977aa2.jpg_200x200q80.jpg_.webp,34.50,https:////www.lazada.sg/products/milumilu-broken-harbor-original-english-literary-novels-books-i2718920433.html,Lazada
1444729705,https://lzd-img-global.slatic.net/g/p/767f079da25249dea3c04a4105c1b2de.jpg_200x200q80.jpg_.webp,19.73,https:////www.lazada.sg/products/the-litigators-a-novel-by-john-grisham-us-edition-paperback-i2238852778.html,Lazada
145161747X,https://lzd-img-global.slatic.net/g/p/1d131ea0d3d85f8925cd90dd40bb8e35.jpg_200x200q80.jpg_.webp,12.50,https:////www.lazada.sg/products/maths-top-the-class-term-semestral-papers-p5-p6-assessment-book-i2820238938.html,Lazada
1451629184,https://lzd-img-global.slatic.net/g/p/f8752e6764e5068bba6aa27f1b6dc5f2.jpg_200x200q80.jpg_.webp,20.35,https:////www.lazada.sg/products/a-stolen-life-by-jaycee-dugard-uk-edition-paperback-i2179107783.html,Lazada
1451661509,https://lzd-img-global.slatic.net/g/ff/kf/Sfd0274d2aa0046d7bb37af95b7f849fbP.jpg_200x200q80.jpg_.webp,10.10,https:////www.lazada.sg/products/where-the-star-lies-gold-silver-foil-paper-bookmark-collection-ksouru-hasta-naia-juegsha-buazatos-i2073301336.html,Lazada
1453688935,https://lzd-img-global.slatic.net/g/p/f59451c1349f4438623a0205643f2f22.jpg_200x200q80.jpg_.webp,3.90,https:////www.lazada.sg/products/mini-led-bulb-2w-5v-usb-night-light-reading-lamp-with-switch-desk-table-lamp-books-lights-i1839353869.html,Lazada
1455520659,https://lzd-img-global.slatic.net/g/p/b43172585cc5569c047fbcd514a2c4f7.jpg_200x200q80.jpg_.webp,10.44,https:////www.lazada.sg/products/the-longest-ride-nicholas-sparks-i2973221074.html,Lazada
1455561789,https://lzd-img-global.slatic.net/g/p/263ad186e1217dd3c3bccadaad072ed2.jpg_200x200q80.jpg_.webp,75.03,https:////www.lazada.sg/products/the-decline-and-fall-of-british-capitalism-by-keith-hutchison-us-edition-paperback-i2241459845.html,Lazada
146000110,https://lzd-img-global.slatic.net/g/p/94710f389f40eca3f0414cf5c7597721.jpg_200x200q80.jpg_.webp,35.00,https:////www.lazada.sg/products/the-pit-and-the-pendulum-i2951010990.html,Lazada
1476717486,https://lzd-img-global.slatic.net/g/ff/kf/S2220b82586d348ceb5bda2e79446538b0.jpg_200x200q80.jpg_.webp,11.80,https:////www.lazada.sg/products/heavy-duty-thick-layer-textbook-stapler-large-effortless-stapler-thickened-book-bookbinding-machine-order-120-pieces-office-stationery-i2752489299.html,Lazada
1476730105,https://lzd-img-global.slatic.net/g/p/1df685615436a2854670afab468318c3.jpg_200x200q80.jpg_.webp,7.80,https:////www.lazada.sg/products/uni-a4-foolscap-paper-80-sheets-80gsm-broad-line-8mm-narrow-line-6mm-bundle-of-2-pack-paper-products-school-needs-i891864782.html,Lazada
1476770387,https://lzd-img-global.slatic.net/g/p/1a056e4714112277625fda35d8bf184a.png_200x200q80.png_.webp,123.77,https:////www.lazada.sg/products/institutions-policy-and-outputs-for-acidification-the-case-of-hungary-routledge-revivals-hardcover-english-9781138322127-i2718735471.html,Lazada
1484724917,https://lzd-img-global.slatic.net/g/p/345c1e4ec4e81e56b24464782f19cf8f.jpg_200x200q80.jpg_.webp,12.15,https:////www.lazada.sg/products/the-ghost-of-the-underground-by-geronimo-stilton-uk-edition-paperback-i2228665564.html,Lazada
1490904387,https://lzd-img-global.slatic.net/g/p/7288612141039764ff02fa21162f9885.jpg_200x200q80.jpg_.webp,5.48,https:////www.lazada.sg/products/pickegg-sale-400-pcs-drawer-furniture-corner-book-album-dust-edge-protector-clear-desk-cover-i2871376298.html,Lazada
1501100130,https://lzd-img-global.slatic.net/g/p/5c535f6bfc16e5cb81edba268c080a0e.jpg_200x200q80.jpg_.webp,15.60,https:////www.lazada.sg/products/finders-keepers-by-will-lipkind-mordvinoff-nicolas-us-edition-paperback-i2174470177.html,Lazada
1501132938,https://lzd-img-global.slatic.net/g/p/bb81f21336e2f783bf4eb51873bbbb01.jpg_200x200q80.jpg_.webp,20.30,https:////www.lazada.sg/products/the-woman-in-cabin-10-by-ruth-ware-uk-edition-paperback-i2230828343.html,Lazada
152047379,https://lzd-img-global.slatic.net/g/p/dfbfc2f6df24994a6ff1650d256ed85c.jpg_200x200q80.jpg_.webp,10.90,https:////www.lazada.sg/products/maths-top-the-class-qr-primary-5-6-assessment-book-i709948595.html,Lazada
152058109,https://lzd-img-global.slatic.net/g/p/6aa5a7952311d66a8fc402bd6088180e.jpg_200x200q80.jpg_.webp,36.40,https:////www.lazada.sg/products/mary-poppins-up-up-and-away-by-helene-druvert-uk-edition-hardcover-i2227895922.html,Lazada
